Variable_1,Variable_2,Pearson,Spearman,Abs_Pearson,Abs_Spearman,N_Par,Clasificacion
irca,ACCESO A AGUA POTABLE ADECUADO,-0.12395677756732423,-0.1298852140589887,0.12395677756732423,0.1298852140589887,528,Muy débil
Temp_Min_C,Nivel_Minimo,0.12328973861871034,0.65295744613665,0.12328973861871034,0.65295744613665,87,Muy débil
Temp_Min_C,DEMANDA QUIMICA DE OXIGENO (DQO),0.12254006007232042,0.03950088097922837,0.12254006007232042,0.03950088097922837,49,Muy débil
COBERTURA DE ACUEDUCTO URBANO,COBERTURA DE ALCANTARILLADO URBANO,0.12089517971841687,0.1970059570589586,0.12089517971841687,0.1970059570589586,528,Muy débil
VolumenUtilDiarioMasa,NITROGENO TOTAL,-0.11932628417187638,-0.07980272769832711,0.11932628417187638,0.07980272769832711,29,No concluyente (n < 30)
Anio,SOLIDOS SUSPENDIDOS TOTALES,0.1175076190483013,0.1886004847489863,0.1175076190483013,0.1886004847489863,50,Muy débil
irca,TURBIDEZ,-0.1155654960511252,-0.23751950615956102,0.1155654960511252,0.23751950615956102,34,Muy débil
Humedad_Relativa,DEMANDA BIOQUIMICA DE OXIGENO (DBO5),-0.11449620709207939,-0.03871861581551789,0.11449620709207939,0.03871861581551789,26,No concluyente (n < 30)
irca,AGUAS RESIDUALES TRATADAS,0.11374182469458652,0.049088069367381595,0.11374182469458652,0.049088069367381595,96,Muy débil
Humedad_Relativa,COBERTURA DE ALCANTARILLADO RURAL,-0.11296171814167238,-0.13674176106587446,0.11296171814167238,0.13674176106587446,528,Muy débil
COBERTURA DE ALCANTARILLADO URBANO,SOLIDOS SUSPENDIDOS TOTALES,0.11145915831252952,0.25378176036265254,0.11145915831252952,0.25378176036265254,50,Muy débil
Temp_Media_C,irca,0.10901362448075243,0.1673835022509428,0.10901362448075243,0.1673835022509428,528,Muy débil
Temp_Max_C,pH,-0.10883080969910734,0.06202872107437545,0.10883080969910734,0.06202872107437545,50,Muy débil
POBLACION TOTAL,COBERTURA DE ALCANTARILLADO RURAL,-0.10860250697303264,-0.45123877080363145,0.10860250697303264,0.45123877080363145,528,Muy débil
Precipitacion_mm,DEMANDA QUIMICA DE OXIGENO (DQO),-0.10846766064048577,-0.14482917378139232,0.10846766064048577,0.14482917378139232,49,Muy débil
Temp_Min_C,INDICE DE DESEMPENO INSTITUCIONAL,0.10680196313697461,0.2353950062184357,0.10680196313697461,0.2353950062184357,48,Muy débil
Precipitacion_mm,Temp_Min_C,0.10549513441168241,0.08783863957894608,0.10549513441168241,0.08783863957894608,528,Muy débil
irca,COBERTURA DE ACUEDUCTO RURAL,-0.10378223368302278,0.16460490040005743,0.10378223368302278,0.16460490040005743,528,Muy débil
ACCESO A AGUA POTABLE ADECUADO,CALIDAD DEL AGUA,0.10370298919721246,0.16488754406534833,0.10370298919721246,0.16488754406534833,96,Muy débil
Precipitacion_mm,Velocidad_Viento,-0.10258977305177495,-0.15402625979104215,0.10258977305177495,0.15402625979104215,528,Muy débil
ONI,TEMPERATURA,-0.1016810236171298,-0.17884402668164678,0.1016810236171298,0.17884402668164678,50,Muy débil
Precipitacion_mm,Temp_Media_C,-0.10130671956959698,-0.14220406143527553,0.10130671956959698,0.14220406143527553,528,Muy débil
Precipitacion_mm,INDICE DE DESEMPENO INSTITUCIONAL,0.10122409360522729,0.03900831531619792,0.10122409360522729,0.03900831531619792,48,Muy débil
Temp_Max_C,Velocidad_Viento,-0.09954136955647813,-0.07837230195870237,0.09954136955647813,0.07837230195870237,528,Muy débil
Radiacion_Solar,SOLIDOS SUSPENDIDOS TOTALES,0.09522497073246504,0.3397051089486465,0.09522497073246504,0.3397051089486465,50,Muy débil
Radiacion_Solar,COBERTURA DE ACUEDUCTO RURAL,0.09430332155177272,0.2671924482255924,0.09430332155177272,0.2671924482255924,528,Muy débil
DEMANDA BIOQUIMICA DE OXIGENO (DBO5),FOSFORO TOTAL,0.09314795468007303,0.06250001860545146,0.09314795468007303,0.06250001860545146,25,No concluyente (n < 30)
Precipitacion_mm,TEMPERATURA,-0.09301184577929325,-0.14144373730111756,0.09301184577929325,0.14144373730111756,50,Muy débil
DENSIDAD POBLACIONAL,INDICE DE DESEMPENO INSTITUCIONAL,-0.09183064255474163,0.4,0.09183064255474163,0.4,48,Muy débil
Radiacion_Solar,Nivel_Minimo,0.0912123194292248,-0.2812638121261479,0.0912123194292248,0.2812638121261479,87,Muy débil
Precipitacion_mm,COBERTURA DE ACUEDUCTO URBANO,0.09090652604955818,0.0793980649914357,0.09090652604955818,0.0793980649914357,528,Muy débil
Velocidad_Viento,Mes,-0.09066611260102497,-0.14216935543291884,0.09066611260102497,0.14216935543291884,528,Muy débil
POBLACION TOTAL,INDICE DE DESEMPENO INSTITUCIONAL,-0.09023988403398318,0.4,0.09023988403398318,0.4,48,Muy débil
OXIGENO DISUELTO (OD),pH,0.08999577838185986,-0.05247232296606844,0.08999577838185986,0.05247232296606844,50,Muy débil
COBERTURA DE ACUEDUCTO RURAL,COBERTURA DE ALCANTARILLADO URBANO,-0.08975286799197812,0.2185862471932729,0.08975286799197812,0.2185862471932729,528,Muy débil
PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,SOLIDOS SUSPENDIDOS TOTALES,0.08970971781523297,0.4147867922191414,0.08970971781523297,0.4147867922191414,50,Muy débil
PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,TURBIDEZ,-0.08877170498542238,0.4543333355777561,0.08877170498542238,0.4543333355777561,34,Muy débil
Radiacion_Solar,DEMANDA QUIMICA DE OXIGENO (DQO),-0.08850673278978746,0.0036744068129696654,0.08850673278978746,0.0036744068129696654,49,Muy débil
Precipitacion_mm,ACCESO A AGUA POTABLE ADECUADO,0.08740001468002963,0.03153571635729599,0.08740001468002963,0.03153571635729599,528,Muy débil
Radiacion_Solar,ONI,0.08737009277710962,-0.00893514196721569,0.08737009277710962,0.00893514196721569,528,Muy débil
AGUAS RESIDUALES TRATADAS,SOLIDOS SUSPENDIDOS TOTALES,-0.08690556751438384,0.15811388300841897,0.08690556751438384,0.15811388300841897,9,No concluyente (n < 30)
Nivel_Minimo,DEMANDA QUIMICA DE OXIGENO (DQO),-0.08620458651619557,-0.4203158810030077,0.08620458651619557,0.4203158810030077,12,No concluyente (n < 30)
Velocidad_Viento,AGUAS RESIDUALES TRATADAS,0.08606843164547551,0.18884605098204563,0.08606843164547551,0.18884605098204563,96,Muy débil
POBLACION TOTAL,CALIDAD DEL AGUA,0.08318082935432386,0.21428571428571427,0.08318082935432386,0.21428571428571427,96,Muy débil
Mes,ONI,-0.08315597549364631,-0.14946189570038834,0.08315597549364631,0.14946189570038834,528,Muy débil
Velocidad_Viento,OXIGENO DISUELTO (OD),0.08313582334585631,-0.029101262391064926,0.08313582334585631,0.029101262391064926,50,Muy débil
ONI,TURBIDEZ,-0.08287207166646829,-0.14816553843036273,0.08287207166646829,0.14816553843036273,34,Muy débil
Velocidad_Viento,pH,-0.08123228339736832,0.011761040542366409,0.08123228339736832,0.011761040542366409,50,Muy débil
Precipitacion_mm,PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,-0.08026964631118289,0.021659891221059976,0.08026964631118289,0.021659891221059976,528,Muy débil
Precipitacion_mm,Nivel_Minimo,-0.07992761053151042,0.4377696875109977,0.07992761053151042,0.4377696875109977,87,Muy débil
Velocidad_Viento,DEMANDA QUIMICA DE OXIGENO (DQO),-0.0785946131058827,0.11289424345339058,0.0785946131058827,0.11289424345339058,49,Muy débil
Radiacion_Solar,COBERTURA DE ALCANTARILLADO RURAL,0.07753995051801353,0.03047374490297631,0.07753995051801353,0.03047374490297631,528,Muy débil
COBERTURA DE ALCANTARILLADO RURAL,NITROGENO TOTAL,-0.07748348147199803,-0.193390195754594,0.07748348147199803,0.193390195754594,29,No concluyente (n < 30)
VolumenUtilDiarioMasa,CONDUCTIVIDAD ELECTRICA,-0.07744231110813278,-0.08143720110537678,0.07744231110813278,0.08143720110537678,30,Muy débil
irca,COBERTURA DE ALCANTARILLADO URBANO,0.0771036014975268,0.3385714808706034,0.0771036014975268,0.3385714808706034,528,Muy débil
Mes,pH,-0.0765574434795979,0.02515578102965702,0.0765574434795979,0.02515578102965702,50,Muy débil
Temp_Max_C,ONI,0.07572001857998817,0.02191633582910032,0.07572001857998817,0.02191633582910032,528,Muy débil
TEMPERATURA,pH,0.07568833677591913,0.0791603623833468,0.07568833677591913,0.0791603623833468,50,Muy débil
Precipitacion_mm,COBERTURA DE ACUEDUCTO RURAL,0.07523638501381925,0.03069077471302442,0.07523638501381925,0.03069077471302442,528,Muy débil
PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,CALIDAD DEL AGUA,-0.07391513943086508,-0.2155727271443866,0.07391513943086508,0.2155727271443866,96,Muy débil
irca,PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,0.0731538480259263,-0.2724606851434096,0.0731538480259263,0.2724606851434096,528,Muy débil
Temp_Media_C,ONI,0.07270732474520589,0.05722921123487956,0.07270732474520589,0.05722921123487956,528,Muy débil
Mes,TEMPERATURA,0.07253580386781933,0.10636892078176771,0.07253580386781933,0.10636892078176771,50,Muy débil
Precipitacion_mm,CALIDAD DEL AGUA,0.07240075620425043,0.143960588065884,0.07240075620425043,0.143960588065884,96,Muy débil
Precipitacion_mm,Mes,0.07127110478576469,0.11666656150343922,0.07127110478576469,0.11666656150343922,528,Muy débil
irca,OXIGENO DISUELTO (OD),-0.07077663895302162,-0.27477425424117113,0.07077663895302162,0.27477425424117113,50,Muy débil
Radiacion_Solar,COBERTURA DE ACUEDUCTO URBANO,0.07071533588577025,0.08108973939169131,0.07071533588577025,0.08108973939169131,528,Muy débil
Mes,OXIGENO DISUELTO (OD),-0.07024600869475402,-0.06527272087833173,0.07024600869475402,0.06527272087833173,50,Muy débil
VolumenUtilDiarioMasa,OXIGENO DISUELTO (OD),0.0696637698182548,0.15846497906327478,0.0696637698182548,0.15846497906327478,30,Muy débil
Humedad_Relativa,ONI,-0.06900551928004676,0.021612369286138616,0.06900551928004676,0.021612369286138616,528,Muy débil
Radiacion_Solar,ACCESO A AGUA POTABLE ADECUADO,0.06869506862122783,0.15036062677184958,0.06869506862122783,0.15036062677184958,528,Muy débil
Precipitacion_mm,Anio,0.06866410609952918,0.039822359648625925,0.06866410609952918,0.039822359648625925,528,Muy débil
AGUAS RESIDUALES TRATADAS,pH,-0.06849026520699615,-0.21081851067789195,0.06849026520699615,0.21081851067789195,9,No concluyente (n < 30)
Humedad_Relativa,VolumenUtilDiarioMasa,0.06635769075299695,0.07068881556467677,0.06635769075299695,0.07068881556467677,336,Muy débil
ONI,COBERTURA DE ALCANTARILLADO RURAL,-0.06596651424742957,-0.053214886919296676,0.06596651424742957,0.053214886919296676,528,Muy débil
Velocidad_Viento,POBLACION TOTAL,0.06356478455302564,0.0055618602640774475,0.06356478455302564,0.0055618602640774475,528,Muy débil
VolumenUtilDiarioMasa,ACCESO A AGUA POTABLE ADECUADO,0.06351851212363704,-0.07780025828151069,0.06351851212363704,0.07780025828151069,336,Muy débil
DENSIDAD POBLACIONAL,CALIDAD DEL AGUA,0.06345386824715546,0.21428571428571427,0.06345386824715546,0.21428571428571427,96,Muy débil
Anio,TEMPERATURA,-0.06342495560000574,-0.06250577571508897,0.06342495560000574,0.06250577571508897,50,Muy débil
Humedad_Relativa,Anio,0.06234290888318597,0.05199362134073798,0.06234290888318597,0.05199362134073798,528,Muy débil
COBERTURA DE ALCANTARILLADO URBANO,Nivel_Minimo,0.06194078026209465,-0.3230702771333085,0.06194078026209465,0.3230702771333085,87,Muy débil
irca,Nivel_Minimo,0.061540757134162835,-0.3059252255649718,0.061540757134162835,0.3059252255649718,87,Muy débil
Velocidad_Viento,VolumenUtilDiarioMasa,0.06061847087897843,0.03381951937622345,0.06061847087897843,0.03381951937622345,336,Muy débil
DEMANDA BIOQUIMICA DE OXIGENO (DBO5),TURBIDEZ,-0.059890838132137365,-0.2506002995815371,0.059890838132137365,0.2506002995815371,26,No concluyente (n < 30)
Radiacion_Solar,FOSFORO TOTAL,0.05761111201494773,0.19758630528454293,0.05761111201494773,0.19758630528454293,49,Muy débil
Anio,irca,-0.05727042918024371,0.13033515079727465,0.05727042918024371,0.13033515079727465,528,Muy débil
Radiacion_Solar,AGUAS RESIDUALES TRATADAS,0.05661143453254646,-0.09078105095880923,0.05661143453254646,0.09078105095880923,96,Muy débil
Temp_Media_C,Mes,-0.05541095632528439,-0.06808013258097595,0.05541095632528439,0.06808013258097595,528,Muy débil
Mes,Nivel_Minimo,0.05494726666056572,0.0946805379389849,0.05494726666056572,0.0946805379389849,87,Muy débil
Precipitacion_mm,COBERTURA DE ALCANTARILLADO URBANO,0.05490171626547605,0.03214645210433645,0.05490171626547605,0.03214645210433645,528,Muy débil
COBERTURA DE ALCANTARILLADO RURAL,SOLIDOS SUSPENDIDOS TOTALES,-0.05380922323029452,-0.39289950603975426,0.05380922323029452,0.39289950603975426,50,Muy débil
Precipitacion_mm,VolumenUtilDiarioMasa,0.053025711906127315,0.07730735324146684,0.053025711906127315,0.07730735324146684,336,Muy débil
ONI,Nivel_Minimo,-0.051612504527523854,-0.12337305775189406,0.051612504527523854,0.12337305775189406,87,Muy débil
Temp_Min_C,irca,-0.049877484732163885,-0.019827271279834927,0.049877484732163885,0.019827271279834927,528,Muy débil
ACCESO A AGUA POTABLE ADECUADO,COBERTURA DE ALCANTARILLADO URBANO,0.043441593854026836,-0.0831509779424536,0.043441593854026836,0.0831509779424536,528,Muy débil
Anio,CALIDAD DEL AGUA,-0.043069359429804555,-0.10910894511799618,0.043069359429804555,0.10910894511799618,96,Muy débil
Velocidad_Viento,FOSFORO TOTAL,-0.042809007208699366,0.02036906913300029,0.042809007208699366,0.02036906913300029,49,Muy débil
Temp_Media_C,Anio,0.04278779387334351,0.05857551777755171,0.04278779387334351,0.05857551777755171,528,Muy débil
Humedad_Relativa,CALIDAD DEL AGUA,0.04102560935223377,0.10015719545780305,0.04102560935223377,0.10015719545780305,96,Muy débil
PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,COBERTURA DE ALCANTARILLADO RURAL,0.03974656302592157,-0.31808465373094963,0.03974656302592157,0.31808465373094963,528,Muy débil
Temp_Min_C,Anio,0.03956378221170877,0.03785573603984627,0.03956378221170877,0.03785573603984627,528,Muy débil
Precipitacion_mm,ONI,-0.03855133467318509,0.05049170319524004,0.03855133467318509,0.05049170319524004,528,Muy débil
ONI,COBERTURA DE ALCANTARILLADO URBANO,0.03842076008198912,0.01647412365930556,0.03842076008198912,0.01647412365930556,528,Muy débil
Anio,POBLACION TOTAL,0.03737597801422406,0.18600835106560612,0.03737597801422406,0.18600835106560612,528,Muy débil
VolumenUtilDiarioMasa,CALIDAD DEL AGUA,0.03714725886567891,0.09194621406122841,0.03714725886567891,0.09194621406122841,96,Muy débil
Velocidad_Viento,CONDUCTIVIDAD ELECTRICA,-0.036985257078815115,-0.007935945659378423,0.036985257078815115,0.007935945659378423,50,Muy débil
Velocidad_Viento,DENSIDAD POBLACIONAL,0.03632679122586472,0.0055618602640774475,0.03632679122586472,0.0055618602640774475,528,Muy débil
ONI,COBERTURA DE ACUEDUCTO URBANO,0.03597195807077174,0.045943755842480415,0.03597195807077174,0.045943755842480415,528,Muy débil
Radiacion_Solar,COBERTURA DE ALCANTARILLADO URBANO,0.03475423770283916,0.1003925880219537,0.03475423770283916,0.1003925880219537,528,Muy débil
Velocidad_Viento,DEMANDA BIOQUIMICA DE OXIGENO (DBO5),-0.03327154804619573,0.22321428571428573,0.03327154804619573,0.22321428571428573,26,No concluyente (n < 30)
Temp_Media_C,INDICE DE DESEMPENO INSTITUCIONAL,0.03272189098643361,0.2912330591027843,0.03272189098643361,0.2912330591027843,48,Muy débil
Velocidad_Viento,irca,0.03194561988713329,0.05752565152876836,0.03194561988713329,0.05752565152876836,528,Muy débil
POBLACION TOTAL,pH,0.03189797890002248,-0.1049580591073699,0.03189797890002248,0.1049580591073699,50,Muy débil
Anio,DENSIDAD POBLACIONAL,0.0317712005499611,0.18600835106560612,0.0317712005499611,0.18600835106560612,528,Muy débil
Velocidad_Viento,SOLIDOS SUSPENDIDOS TOTALES,0.03133056249497559,0.07684729957294399,0.03133056249497559,0.07684729957294399,50,Muy débil
Velocidad_Viento,Anio,0.03048009042110103,0.05474398088866784,0.03048009042110103,0.05474398088866784,528,Muy débil
Precipitacion_mm,TURBIDEZ,0.03011242743808459,0.15191808748843505,0.03011242743808459,0.15191808748843505,34,Muy débil
Radiacion_Solar,PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,0.03003184979733635,0.2054597298378407,0.03003184979733635,0.2054597298378407,528,Muy débil
ONI,SOLIDOS SUSPENDIDOS TOTALES,-0.02947936404403558,-0.15942573294886841,0.02947936404403558,0.15942573294886841,50,Muy débil
VolumenUtilDiarioMasa,SOLIDOS SUSPENDIDOS TOTALES,0.027707732710929373,0.0819290117702415,0.027707732710929373,0.0819290117702415,30,Muy débil
COBERTURA DE ALCANTARILLADO URBANO,NITROGENO TOTAL,-0.02761702380783805,-0.03870624902856388,0.02761702380783805,0.03870624902856388,29,No concluyente (n < 30)
PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,pH,-0.02753812150206941,-0.36414737826795057,0.02753812150206941,0.36414737826795057,50,Muy débil
Temp_Max_C,COBERTURA DE ALCANTARILLADO URBANO,0.02729644442160151,0.18591617169691638,0.02729644442160151,0.18591617169691638,528,Muy débil
VolumenUtilDiarioMasa,POBLACION TOTAL,0.0270227191296991,0.14810531819464762,0.0270227191296991,0.14810531819464762,336,Muy débil
Temp_Min_C,ONI,0.02686422214390575,0.025708059367911523,0.02686422214390575,0.025708059367911523,528,Muy débil
SOLIDOS SUSPENDIDOS TOTALES,pH,-0.026722154040667148,-0.08703588078631536,0.026722154040667148,0.08703588078631536,50,Muy débil
Velocidad_Viento,TURBIDEZ,0.02666544314685128,-0.004060067559395969,0.02666544314685128,0.004060067559395969,34,Muy débil
PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,AGUAS RESIDUALES TRATADAS,0.026235800745982425,-0.049088069367381595,0.026235800745982425,0.049088069367381595,96,Muy débil
Velocidad_Viento,NITROGENO TOTAL,-0.025368947151950476,-0.1274768095969836,0.025368947151950476,0.1274768095969836,29,No concluyente (n < 30)
PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,DEMANDA BIOQUIMICA DE OXIGENO (DBO5),-0.02504223850111718,-0.3151717619646319,0.02504223850111718,0.3151717619646319,26,No concluyente (n < 30)
Humedad_Relativa,AGUAS RESIDUALES TRATADAS,0.02461912726315194,0.3310067518514835,0.02461912726315194,0.3310067518514835,96,Muy débil
VolumenUtilDiarioMasa,DENSIDAD POBLACIONAL,0.02298387163221506,0.14810531819464762,0.02298387163221506,0.14810531819464762,336,Muy débil
COBERTURA DE ALCANTARILLADO RURAL,Nivel_Minimo,-0.02287627111691448,-0.7755365347753621,0.02287627111691448,0.7755365347753621,87,Muy débil
Temp_Media_C,COBERTURA DE ALCANTARILLADO URBANO,0.02207219471900676,0.17681073881406292,0.02207219471900676,0.17681073881406292,528,Muy débil
Precipitacion_mm,DEMANDA BIOQUIMICA DE OXIGENO (DBO5),-0.021455951077568456,-0.20695614117321068,0.021455951077568456,0.20695614117321068,26,No concluyente (n < 30)
Temp_Min_C,VolumenUtilDiarioMasa,-0.02095079859119617,-0.02120833173508577,0.02095079859119617,0.02120833173508577,336,Muy débil
Temp_Max_C,Anio,0.020072072571254602,0.027871163634589625,0.020072072571254602,0.027871163634589625,528,Muy débil
irca,SOLIDOS SUSPENDIDOS TOTALES,0.018702193583233336,-0.008082177995465454,0.018702193583233336,0.008082177995465454,50,Muy débil
Temp_Max_C,INDICE DE DESEMPENO INSTITUCIONAL,-0.0181756077518956,0.25220893523403826,0.0181756077518956,0.25220893523403826,48,Muy débil
Temp_Max_C,VolumenUtilDiarioMasa,-0.01778843880673666,-0.02266869897885533,0.01778843880673666,0.02266869897885533,336,Muy débil
ONI,DEMANDA BIOQUIMICA DE OXIGENO (DBO5),-0.01673788411917651,-0.24276951623665974,0.01673788411917651,0.24276951623665974,26,No concluyente (n < 30)
Temp_Min_C,COBERTURA DE ALCANTARILLADO URBANO,-0.016227378557112992,0.09782688783609415,0.016227378557112992,0.09782688783609415,528,Muy débil
Radiacion_Solar,Mes,0.01564137266260115,0.06202033935971906,0.01564137266260115,0.06202033935971906,528,Muy débil
ONI,ACCESO A AGUA POTABLE ADECUADO,-0.012628123154867514,-0.03760109012815547,0.012628123154867514,0.03760109012815547,528,Muy débil
ONI,pH,0.012610550120291619,-0.12665401646810853,0.012610550120291619,0.12665401646810853,50,Muy débil
DENSIDAD POBLACIONAL,pH,-0.012095151428299655,-0.1049580591073699,0.012095151428299655,0.1049580591073699,50,Muy débil
DEMANDA QUIMICA DE OXIGENO (DQO),TURBIDEZ,-0.012043198688261427,0.021079048267669834,0.012043198688261427,0.021079048267669834,33,Muy débil
COBERTURA DE ALCANTARILLADO URBANO,DEMANDA QUIMICA DE OXIGENO (DQO),0.011978939444637252,0.2926995929856517,0.011978939444637252,0.2926995929856517,49,Muy débil
ONI,CALIDAD DEL AGUA,0.011784887269480009,0.028252909435471034,0.011784887269480009,0.028252909435471034,96,Muy débil
Humedad_Relativa,COBERTURA DE ALCANTARILLADO URBANO,0.011576010904724168,-0.13365655790707084,0.011576010904724168,0.13365655790707084,528,Muy débil
Anio,COBERTURA DE ACUEDUCTO RURAL,0.011203119382859578,0.12565617248750865,0.011203119382859578,0.12565617248750865,528,Muy débil
Temp_Min_C,Mes,-0.009995917219118813,-0.020551604530585004,0.009995917219118813,0.020551604530585004,528,Muy débil
Temp_Max_C,CALIDAD DEL AGUA,0.009434772037401883,0.1078690024652539,0.009434772037401883,0.1078690024652539,96,Muy débil
VolumenUtilDiarioMasa,COBERTURA DE ACUEDUCTO RURAL,0.009381082837646944,0.10917816632172607,0.009381082837646944,0.10917816632172607,336,Muy débil
Temp_Media_C,VolumenUtilDiarioMasa,-0.0092268525462065,-0.018181953391000292,0.0092268525462065,0.018181953391000292,336,Muy débil
Humedad_Relativa,TURBIDEZ,-0.008563828345846493,0.22376767878906206,0.008563828345846493,0.22376767878906206,34,Muy débil
Mes,DEMANDA QUIMICA DE OXIGENO (DQO),0.008465419536219786,0.0505337893055159,0.008465419536219786,0.0505337893055159,49,Muy débil
Radiacion_Solar,irca,0.00803341214283368,0.03520391997587036,0.00803341214283368,0.03520391997587036,528,Muy débil
Radiacion_Solar,Anio,0.007682981987283726,0.00315530831411256,0.007682981987283726,0.00315530831411256,528,Muy débil
COBERTURA DE ALCANTARILLADO RURAL,DEMANDA QUIMICA DE OXIGENO (DQO),0.007615366226400961,0.029720309209882386,0.007615366226400961,0.029720309209882386,49,Muy débil
Temp_Min_C,CALIDAD DEL AGUA,0.007097573680432634,0.11590830219890914,0.007097573680432634,0.11590830219890914,96,Muy débil
ONI,irca,0.006986909701189678,-0.028305409697093702,0.006986909701189678,0.028305409697093702,528,Muy débil
VolumenUtilDiarioMasa,FOSFORO TOTAL,-0.006288852928134508,0.008032162300804285,0.006288852928134508,0.008032162300804285,30,Muy débil
Velocidad_Viento,COBERTURA DE ALCANTARILLADO URBANO,0.00614209624315045,-0.027466660316562145,0.00614209624315045,0.027466660316562145,528,Muy débil
Velocidad_Viento,PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,-0.005249362207486295,-0.12704531055014323,0.005249362207486295,0.12704531055014323,528,Muy débil
Temp_Media_C,CALIDAD DEL AGUA,0.004307538302359683,0.14035607970804925,0.004307538302359683,0.14035607970804925,96,Muy débil
Anio,DEMANDA BIOQUIMICA DE OXIGENO (DBO5),-0.00288592478493518,0.155217914981849,0.00288592478493518,0.155217914981849,26,No concluyente (n < 30)
ONI,COBERTURA DE ACUEDUCTO RURAL,0.0018022624748083378,0.025818161911704426,0.0018022624748083378,0.025818161911704426,528,Muy débil
Mes,TURBIDEZ,-0.0011813221657066037,-0.1539968481413033,0.0011813221657066037,0.1539968481413033,34,Muy débil
ONI,POBLACION TOTAL,-2.378328711027237e-05,-0.011013817711785044,2.378328711027237e-05,0.011013817711785044,528,Muy débil
ONI,DENSIDAD POBLACIONAL,-1.8568875347397058e-05,-0.011013817711785044,1.8568875347397058e-05,0.011013817711785044,528,Muy débil
Anio,AGUAS RESIDUALES TRATADAS,4.134042402077412e-13,0.0,4.134042402077412e-13,0.0,96,Muy débil
Anio,Mes,-1.828184559187396e-15,0.0,1.828184559187396e-15,0.0,528,Muy débil
VolumenUtilDiarioMasa,AGUAS RESIDUALES TRATADAS,-1.1242879962072107e-15,0.0,1.1242879962072107e-15,0.0,96,Muy débil
Mes,POBLACION TOTAL,-6.658990248124117e-16,0.0,6.658990248124117e-16,0.0,528,Muy débil
Mes,DENSIDAD POBLACIONAL,-6.365176601028946e-16,0.0,6.365176601028946e-16,0.0,528,Muy débil
Mes,ACCESO A AGUA POTABLE ADECUADO,-6.130925152756133e-16,0.0,6.130925152756133e-16,0.0,528,Muy débil
VolumenUtilDiarioMasa,INDICE DE DESEMPENO INSTITUCIONAL,4.700133484990419e-16,0.0,4.700133484990419e-16,0.0,48,Muy débil
Mes,COBERTURA DE ACUEDUCTO RURAL,-4.273972530345011e-16,0.0,4.273972530345011e-16,0.0,528,Muy débil
Mes,COBERTURA DE ACUEDUCTO URBANO,2.8679474431184336e-16,0.0,2.8679474431184336e-16,0.0,528,Muy débil
Mes,PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,-2.7891897329513e-16,0.0,2.7891897329513e-16,0.0,528,Muy débil
Mes,COBERTURA DE ALCANTARILLADO RURAL,2.344320997466423e-16,0.0,2.344320997466423e-16,0.0,528,Muy débil
Mes,irca,-2.25044491488462e-16,0.0,2.25044491488462e-16,0.0,528,Muy débil
ONI,AGUAS RESIDUALES TRATADAS,-1.975893491357484e-16,0.0,1.975893491357484e-16,0.0,96,Muy débil
Mes,CALIDAD DEL AGUA,1.505527988220396e-16,0.0,1.505527988220396e-16,0.0,96,Muy débil
Mes,COBERTURA DE ALCANTARILLADO URBANO,-1.5002957508407078e-16,0.0,1.5002957508407078e-16,0.0,528,Muy débil
Mes,AGUAS RESIDUALES TRATADAS,1.2240249515484984e-16,0.0,1.2240249515484984e-16,0.0,96,Muy débil
ONI,INDICE DE DESEMPENO INSTITUCIONAL,1.0958664897847428e-16,0.0,1.0958664897847428e-16,0.0,48,Muy débil
Mes,INDICE DE DESEMPENO INSTITUCIONAL,8.233470708115982e-18,0.0,8.233470708115982e-18,0.0,48,Muy débil
Precipitacion_mm,CONTINUIDAD DE ACUEDUCTO URBANO,,,,,96,No calculable
Temp_Max_C,CONTINUIDAD DE ACUEDUCTO URBANO,,,,,96,No calculable
Temp_Min_C,CONTINUIDAD DE ACUEDUCTO URBANO,,,,,96,No calculable
Temp_Media_C,CONTINUIDAD DE ACUEDUCTO URBANO,,,,,96,No calculable
Humedad_Relativa,CONTINUIDAD DE ACUEDUCTO URBANO,,,,,96,No calculable
Velocidad_Viento,CONTINUIDAD DE ACUEDUCTO URBANO,,,,,96,No calculable
Radiacion_Solar,CONTINUIDAD DE ACUEDUCTO URBANO,,,,,96,No calculable
Anio,INDICE DE DESEMPENO INSTITUCIONAL,,,,,48,No calculable
