FechaPublicacion,Fecha,CodigoEmbalse,RegionHidrologica,CapacidadUtilMasa,VolumenUtilDiarioMasa,VolumenTotalMasa,VertimientosMasa
2023-09-25,2022-11-12,SOGAMOSO,Centro,2694230000,2643300000,3207930000,54829786
2023-09-25,2022-11-12,PORCE3,Antioquia,131300000,111679000,141149000,0
2023-09-25,2022-11-12,ESMERALD,Oriente,582920000,568995000,589705000,0
2023-09-25,2022-11-12,AGREGADO_BOGOTA,Centro,895870000,553673000,553673000,0
2023-09-25,2022-11-12,SALVAJIN,Valle,714740000,313390000,407030000,0
2023-12-19,2021-04-13,AGREGADO_BOGOTA,Centro,825890000,298144000,298144000,0
2023-12-19,2021-04-13,ELQUIMBO,Centro,2360260000,1881160000,2326600000,0
2023-12-19,2021-04-13,CALIMA1,Valle,424660000,286030000,391550000,0
2023-12-19,2021-04-13,PORCE2,Antioquia,88820000,57596000,97796000,0
2023-12-19,2021-04-13,PUNCHINA,Antioquia,43920000,21380000,35300000,0
2023-12-19,2021-04-13,MIRAFLOR,Antioquia,96580000,76199000,81839000,0
2023-12-19,2021-04-13,PRADO,Centro,427220000,383000000,713790000,0
2023-12-19,2021-04-13,BETANIA,Centro,736350000,602449000,1057949000,0
2023-12-19,2021-04-13,TRONERAS,Antioquia,21900000,13133000,21773000,0
2023-12-19,2021-04-13,GUAVIO,Oriente,764340000,424717000,442427000,0
2023-12-19,2021-04-13,AGREGADO_SIN,Colombia,13232000000,8491498000,11205558000,512698
2023-12-19,2021-04-13,MUNA,Centro,12640000,6440000,6490000,0
2023-12-19,2021-04-13,URRA1,Caribe,1237910000,744800000,1101010000,0
2023-12-19,2021-04-13,SOGAMOSO,Centro,2694230000,1590540000,2155170000,0
2023-12-19,2021-04-13,SANLOREN,Antioquia,161860000,84780000,101980000,0
2023-12-19,2021-04-13,CHUZA,Oriente,215190000,119168000,129268000,0
2023-12-19,2021-04-13,RIOGRAN2,Antioquia,138780000,126078000,174008000,0
2023-12-19,2021-04-13,PENOL,Antioquia,1044020000,901389000,979219000,0
2023-12-19,2021-04-13,ALTOANCH,Valle,31780000,2980000,9700000,0
2023-12-19,2021-04-13,SALVAJIN,Valle,714740000,281770000,375410000,0
2023-12-19,2021-04-13,PORCE3,Antioquia,131300000,78097000,107567000,0
2023-12-19,2021-04-13,PLAYAS,Antioquia,49160000,51421000,71351000,512698
2023-12-19,2021-04-13,MIEL1,Caldas,427530000,271430000,317710000,0
2023-12-19,2021-04-13,ESMERALD,Oriente,582920000,188797000,209507000,0
2023-12-19,2021-02-04,SANLOREN,Antioquia,161860000,126420000,143620000,0
2023-12-19,2021-02-04,PENOL,Antioquia,1044020000,889092000,966922000,0
2023-12-19,2021-02-04,SALVAJIN,Valle,714740000,322090000,415730000,0
2023-12-19,2021-02-04,PLAYAS,Antioquia,49160000,43032000,62962000,0
2023-12-19,2021-02-04,ELQUIMBO,Centro,2360260000,1162775000,1608215000,0
2023-12-19,2021-02-04,ESMERALD,Oriente,582920000,353596000,374306000,0
2023-12-19,2021-02-04,TRONERAS,Antioquia,21900000,13567000,22207000,0
2023-12-19,2021-02-04,ALTOANCH,Valle,31780000,2440000,9160000,0
2023-12-19,2021-02-04,CHUZA,Oriente,215190000,123776000,133876000,0
2023-12-19,2021-02-04,CALIMA1,Valle,424660000,280900000,386420000,0
2023-12-19,2021-02-04,MIEL1,Caldas,427530000,363660000,409940000,0
2023-12-19,2021-02-04,PORCE3,Antioquia,131300000,76732000,106202000,0
2023-12-19,2021-02-04,GUAVIO,Oriente,764340000,437295000,455005000,0
2023-12-19,2021-02-04,PORCE2,Antioquia,88820000,58267000,98467000,0
2023-12-19,2021-02-04,PRADO,Centro,427220000,300150000,630940000,0
2023-12-19,2021-02-04,MIRAFLOR,Antioquia,96580000,72511000,78151000,0
2023-12-19,2021-02-04,AGREGADO_BOGOTA,Centro,825890000,306747000,306747000,0
2023-12-19,2021-02-04,AGREGADO_SIN,Colombia,13232000000,7903475000,10617535000,0
2023-12-19,2021-02-04,MUNA,Centro,12640000,5280000,5330000,0
2023-12-19,2021-02-04,PUNCHINA,Antioquia,43920000,21070000,34990000,0
2023-12-19,2021-02-04,BETANIA,Centro,736350000,523208000,978708000,0
2023-12-19,2021-02-04,URRA1,Caribe,1237910000,972730000,1328940000,0
2023-12-19,2021-02-04,RIOGRAN2,Antioquia,138780000,96907000,144837000,0
2023-12-19,2021-02-04,SOGAMOSO,Centro,2694230000,1351230000,1915860000,0
2023-09-25,2023-04-20,ELQUIMBO,Centro,2295040000,1491562000,1956382000,0
2023-09-25,2023-04-20,ESMERALD,Oriente,582920000,127789000,148499000,0
2023-09-25,2023-04-20,RIOGRAN2,Antioquia,138780000,85885000,133815000,0
2023-09-25,2023-04-20,BETANIA,Centro,736350000,534716000,990216000,0
2023-09-25,2023-04-20,SOGAMOSO,Centro,2694230000,2104530000,2669160000,0
2023-09-25,2023-04-20,PORCE2,Antioquia,85880000,29584000,68374000,0
2023-09-25,2023-04-20,TRONERAS,Antioquia,19200000,2327000,10777000,0
2023-09-25,2023-04-20,PUNCHINA,Antioquia,43920000,14290000,28210000,0
2023-09-25,2023-04-20,AGREGADO_SIN,Colombia,14428070000,9078775000,12660265000,88559395
2023-09-25,2023-04-20,ALTOANCH,Valle,31780000,0,6720000,0
2023-09-25,2023-04-20,PLAYAS,Antioquia,48020000,33584000,53154000,0
2023-09-25,2023-04-20,SANLOREN,Antioquia,161510000,63540000,80400000,0
2023-09-25,2023-04-20,MIRAFLOR,Antioquia,137120000,68550000,73870000,0
2023-09-25,2023-04-20,MUNA,Centro,12330000,11910000,11990000,0
2023-09-25,2023-04-20,PRADO,Centro,654040000,439120000,769910000,0
2023-09-25,2023-04-20,GUAVIO,Oriente,756830000,336010000,351710000,0
2023-09-25,2023-04-20,ITUANGO,Antioquia,965000000,542747000,1398747000,88559395
2023-09-25,2023-04-20,PENOL,Antioquia,1042180000,789120000,866960000,0
2023-09-25,2023-04-20,SALVAJIN,Valle,714740000,431780000,525420000,0
2023-09-25,2023-04-20,URRA1,Caribe,1213370000,723370000,1077380000,0
2023-09-25,2023-04-20,CHUZA,Oriente,215190000,75734000,85834000,0
2023-09-25,2023-04-20,CALIMA1,Valle,424940000,326120000,430480000,0
2023-09-25,2023-04-20,AGREGADO_BOGOTA,Centro,895870000,560148000,560148000,0
2023-09-25,2023-04-20,MIEL1,Caldas,427530000,223130000,269410000,0
2023-09-25,2023-04-20,PORCE3,Antioquia,131300000,63229000,92699000,0
2023-12-19,2019-04-07,TRONERAS,Antioquia,21900000,13243000,21883000,0
2023-12-19,2019-04-07,PRADO,Centro,420660000,301560000,631580000,0
2023-12-19,2019-04-07,PORCE3,Antioquia,130870000,90531000,120301000,0
2023-12-19,2019-04-07,GUAVIO,Oriente,764340000,180806000,198516000,0
2023-12-19,2019-04-07,CHUZA,Oriente,215190000,104787000,114887000,0
2023-12-19,2019-04-07,ALTOANCH,Valle,31780000,7640000,14360000,0
2023-12-19,2019-04-07,URRA1,Caribe,1237910000,470580000,826790000,0
2023-12-19,2019-04-07,PORCE2,Antioquia,88820000,70864000,111064000,0
2023-12-19,2019-04-07,PUNCHINA,Antioquia,48390000,26110000,34310000,0
2023-12-19,2019-04-07,MIEL1,Caldas,441380000,227630000,277550000,0
2023-12-19,2019-04-07,ELQUIMBO,Centro,2360260000,1139450000,1584890000,0
2023-12-19,2019-04-07,AGREGADO_BOGOTA,Centro,825890000,310863000,310863000,0
2023-12-19,2019-04-07,SOGAMOSO,Centro,2756310000,1149350000,1730940000,0
2023-12-19,2019-04-07,SALVAJIN,Valle,714740000,315160000,408800000,0
2023-12-19,2019-04-07,MUNA,Centro,12640000,5170000,5220000,0
2023-12-19,2019-04-07,BETANIA,Centro,755980000,648320000,1092390000,0
2023-12-19,2019-04-07,SANLOREN,Antioquia,161860000,65500000,82700000,0
2023-12-19,2019-04-07,PLAYAS,Antioquia,49160000,38220000,58150000,0
2023-12-19,2019-04-07,MIRAFLOR,Antioquia,96580000,27876000,33516000,0
2023-12-19,2019-04-07,RIOGRAN2,Antioquia,137060000,66281000,115091000,0
2023-12-19,2019-04-07,CALIMA1,Valle,424660000,204070000,309590000,0
2023-12-19,2019-04-07,PENOL,Antioquia,1044020000,670493000,748323000,0
2023-12-19,2019-04-07,AGREGADO_SIN,Colombia,13327990000,6225591000,8946101000,0
2023-12-19,2019-04-07,ESMERALD,Oriente,587590000,91087000,114387000,0
2023-12-19,2021-01-29,ESMERALD,Oriente,582920000,372751000,393461000,0
2023-12-19,2021-01-29,AGREGADO_SIN,Colombia,13232000000,8440279000,11154339000,0
2023-12-19,2021-01-29,SANLOREN,Antioquia,161860000,132530000,149730000,0
2023-12-19,2021-01-29,PRADO,Centro,427220000,352400000,683190000,0
2023-12-19,2021-01-29,GUAVIO,Oriente,764340000,478897000,496607000,0
2023-12-19,2021-01-29,PUNCHINA,Antioquia,43920000,26420000,40340000,0
2023-12-19,2021-01-29,MIEL1,Caldas,427530000,387490000,433770000,0
2023-12-19,2021-01-29,RIOGRAN2,Antioquia,138780000,101899000,149829000,0
2023-12-19,2021-01-29,BETANIA,Centro,736350000,598886000,1054386000,0
2023-12-19,2021-01-29,SALVAJIN,Valle,714740000,369090000,462730000,0
2023-12-19,2021-01-29,URRA1,Caribe,1237910000,1016160000,1372370000,0
2023-12-19,2021-01-29,PLAYAS,Antioquia,49160000,35082000,55012000,0
2023-12-19,2021-01-29,PORCE3,Antioquia,131300000,88792000,118262000,0
2023-12-19,2021-01-29,PORCE2,Antioquia,88820000,40270000,80470000,0
2023-12-19,2021-01-29,AGREGADO_BOGOTA,Centro,825890000,311145000,311145000,0
2023-12-19,2021-01-29,CHUZA,Oriente,215190000,129388000,139488000,0
2023-12-19,2021-01-29,CALIMA1,Valle,424660000,295280000,400800000,0
2023-12-19,2021-01-29,TRONERAS,Antioquia,21900000,15457000,24097000,0
2023-12-19,2021-01-29,ELQUIMBO,Centro,2360260000,1189177000,1634617000,0
2023-12-19,2021-01-29,MIRAFLOR,Antioquia,96580000,76510000,82150000,0
2023-12-19,2021-01-29,PENOL,Antioquia,1044020000,918745000,996575000,0
2023-12-19,2021-01-29,SOGAMOSO,Centro,2694230000,1493900000,2058530000,0
2023-12-19,2021-01-29,ALTOANCH,Valle,31780000,3460000,10180000,0
2023-12-19,2021-01-29,MUNA,Centro,12640000,6550000,6600000,0
2026-04-30,2025-10-17,AGREGADO,Centro,896490000,567550000,567550000,0
2026-04-30,2025-10-17,PUNCHINA,Antioquia,43960000,9180000,23160000,0
2026-04-30,2025-10-17,SOGAMOSO,Centro,2650650000,2618410000,3183040000,18344750
2026-04-30,2025-10-17,PLAYAS,Antioquia,48020000,53570000,73140000,4789500
2026-04-30,2025-10-17,CALIMA1,Valle,424940000,380020000,484380000,0
2026-04-30,2025-10-17,PRADO,Centro,653070000,148300000,476120000,0
2026-04-30,2025-10-17,MIEL1,Caldas,441790000,345290000,393300000,0
2026-04-30,2025-10-17,CHUZA,Oriente,218110000,187530000,197850000,0
2026-04-30,2025-10-17,ITUANGO,Antioquia,132000000,117480000,1416480000,21850390
2026-04-30,2025-10-17,RIOGRAN2,Antioquia,137620000,121950000,169590000,0
2026-04-30,2025-10-17,ALTOANCH,Valle,32060000,9030000,15350000,0
2026-04-30,2025-10-17,SALVAJIN,Valle,715770000,114450000,205900000,0
2026-04-30,2025-10-17,PORCE3,Antioquia,131830000,92290000,121740000,0
2026-04-30,2025-10-17,SANLOREN,Antioquia,161510000,136740000,153600000,0
2026-04-30,2025-10-17,GUAVIO,Oriente,529770000,510790000,753550000,0
2026-04-30,2025-10-17,ESMERALD,Oriente,582920000,547970000,568680000,0
2026-04-30,2025-10-17,MIRAFLOR,Antioquia,137120000,90680000,96000000,0
2026-04-30,2025-10-17,ELQUIMBO,Centro,2295040000,2098080000,2562900000,0
2026-04-30,2025-10-17,PENOL,Antioquia,1042180000,1025680000,1103520000,0
2026-04-30,2025-10-17,BETANIA,Centro,723600000,558080000,1006270000,0
2026-04-30,2025-10-17,TRONERAS,Antioquia,19200000,10560000,19010000,282610
2026-04-30,2025-10-17,URRA1,Caribe,1213370000,1047360000,1401370000,0
2026-04-30,2025-10-17,PORCE2,Antioquia,85880000,62350000,101140000,0
2026-04-30,2025-10-17,MUNA,Centro,12330000,8330000,8410000,0
2023-09-25,2023-01-01,PLAYAS,Antioquia,49160000,19312000,39242000,0
2023-09-25,2023-01-01,PRADO,Centro,427220000,461580000,792370000,0
2023-09-25,2023-01-01,PENOL,Antioquia,1042180000,995761000,1073601000,0
2023-09-25,2023-01-01,ALTOANCH,Valle,31780000,5460000,12180000,0
2023-09-25,2023-01-01,CHUZA,Oriente,215190000,120947000,131047000,0
2023-09-25,2023-01-01,PORCE3,Antioquia,131300000,48513000,77983000,0
2023-09-25,2023-01-01,RIOGRAN2,Antioquia,138780000,127930000,175860000,0
2023-09-25,2023-01-01,MUNA,Centro,12330000,10935000,11015000,0
2023-09-25,2023-01-01,MIRAFLOR,Antioquia,137120000,115570000,120890000,0
2023-09-25,2023-01-01,SOGAMOSO,Centro,2694230000,2431400000,2996030000,0
2023-09-25,2023-01-01,AGREGADO_SIN,Colombia,14202110000,11829201000,15412211000,63474278
2023-09-25,2023-01-01,ELQUIMBO,Centro,2295040000,2021682000,2486502000,0
2023-09-25,2023-01-01,ITUANGO,Antioquia,965000000,549406000,1405406000,63474278
2023-09-25,2023-01-01,SANLOREN,Antioquia,161510000,151520000,168380000,0
2023-09-25,2023-01-01,GUAVIO,Oriente,756830000,655070000,670770000,0
2023-09-25,2023-01-01,PORCE2,Antioquia,85880000,48130000,86920000,0
2023-09-25,2023-01-01,CALIMA1,Valle,424660000,418530000,524050000,0
2023-09-25,2023-01-01,URRA1,Caribe,1213370000,1147480000,1501490000,0
2023-09-25,2023-01-01,AGREGADO_BOGOTA,Centro,895870000,557456000,557456000,0
2023-09-25,2023-01-01,MIEL1,Caldas,427530000,410400000,456680000,0
2023-09-25,2023-01-01,PUNCHINA,Antioquia,43920000,22230000,36150000,0
2023-09-25,2023-01-01,SALVAJIN,Valle,714740000,453910000,547550000,0
2023-09-25,2023-01-01,ESMERALD,Oriente,582920000,426556000,447266000,0
2023-09-25,2023-01-01,TRONERAS,Antioquia,19200000,6986000,15436000,0
2023-09-25,2023-01-01,BETANIA,Centro,736350000,622437000,1077937000,0
2023-11-10,2023-10-27,SANLOREN,Antioquia,161510000,139170000,156030000,0
2023-11-10,2023-10-27,CHUZA,Oriente,215190000,103171000,113271000,0
2023-11-10,2023-10-27,PUNCHINA,Antioquia,43920000,32100000,46020000,0
2023-11-10,2023-10-27,SOGAMOSO,Centro,2694230000,2267680000,2832310000,0
2023-11-10,2023-10-27,ALTOANCH,Valle,32060000,20420000,26740000,0
2023-11-10,2023-10-27,MIEL1,Caldas,427530000,351760000,398040000,0
2023-11-10,2023-10-27,MIRAFLOR,Antioquia,137120000,114630000,119950000,0
2023-11-10,2023-10-27,SALVAJIN,Valle,715770000,182740000,274190000,0
2023-11-10,2023-10-27,RIOGRAN2,Antioquia,138780000,122542000,170472000,0
2023-11-10,2023-10-27,MUNA,Centro,12330000,7183000,7263000,0
2023-11-10,2023-10-27,CALIMA1,Valle,424940000,272720000,377080000,0
2023-11-10,2023-10-27,PRADO,Centro,654040000,217790000,548580000,0
2023-11-10,2023-10-27,ELQUIMBO,Centro,2295040000,1455415000,1920235000,0
2023-11-10,2023-10-27,BETANIA,Centro,736350000,431230000,886730000,0
2023-11-10,2023-10-27,AGREGADO_BOGOTA,Centro,895870000,594142000,594142000,0
2023-11-10,2023-10-27,ITUANGO,Antioquia,965000000,566777000,1422777000,30982781
2023-11-10,2023-10-27,PENOL,Antioquia,1042180000,858362000,936202000,0
2023-11-10,2023-10-27,GUAVIO,Oriente,529770000,397486000,640246000,0
2023-11-10,2023-10-27,ESMERALD,Oriente,582920000,461151000,481861000,0
2023-11-10,2023-10-27,PORCE3,Antioquia,131300000,75952000,105422000,0
2023-11-10,2023-10-27,PLAYAS,Antioquia,48020000,53463000,73033000,6657120
2023-11-10,2023-10-27,TRONERAS,Antioquia,19200000,9638000,18088000,0
2023-11-10,2023-10-27,AGREGADO_SIN,Colombia,14202320000,9912638000,13718598000,37639901
2023-11-10,2023-10-27,PORCE2,Antioquia,85880000,56846000,95636000,0
2023-11-10,2023-10-27,URRA1,Caribe,1213370000,1120270000,1474280000,0
2023-12-19,2021-11-04,PENOL,Antioquia,1044020000,1068506000,1146336000,2941229
2023-12-19,2021-11-04,ESMERALD,Oriente,582920000,576982000,597692000,19080000
2023-12-19,2021-11-04,AGREGADO_BOGOTA,Centro,825890000,477940000,477940000,0
2023-12-19,2021-11-04,ELQUIMBO,Centro,2295040000,1130453000,1595273000,1483300
2023-12-19,2021-11-04,AGREGADO_SIN,Colombia,13159650000,10407114000,13138254000,110303840
2023-12-19,2021-11-04,MUNA,Centro,11770000,10592000,10672000,0
2023-12-19,2021-11-04,MIRAFLOR,Antioquia,97830000,93088000,98408000,0
2023-12-19,2021-11-04,PORCE3,Antioquia,131300000,95762000,125232000,0
2023-12-19,2021-11-04,PLAYAS,Antioquia,49160000,56354000,76284000,10743840
2023-12-19,2021-11-04,SOGAMOSO,Centro,2694230000,2637690000,3202320000,54681062
2023-12-19,2021-11-04,ALTOANCH,Valle,31780000,6620000,13340000,0
2023-12-19,2021-11-04,URRA1,Caribe,1237910000,1053830000,1410040000,0
2023-12-19,2021-11-04,PUNCHINA,Antioquia,43920000,46330000,60250000,10083744
2023-12-19,2021-11-04,TRONERAS,Antioquia,21900000,22610000,31250000,373507
2023-12-19,2021-11-04,SANLOREN,Antioquia,161860000,170110000,187310000,4928256
2023-12-19,2021-11-04,PRADO,Centro,427220000,258570000,589360000,0
2023-12-19,2021-11-04,GUAVIO,Oriente,756830000,755483000,771183000,516600
2023-12-19,2021-11-04,BETANIA,Centro,736350000,592014000,1047514000,0
2023-12-19,2021-11-04,RIOGRAN2,Antioquia,138780000,145498000,193428000,2748902
2023-12-19,2021-11-04,MIEL1,Caldas,427530000,389020000,435300000,0
2023-12-19,2021-11-04,SALVAJIN,Valle,714740000,202030000,295670000,0
2023-12-19,2021-11-04,CALIMA1,Valle,424660000,355820000,461340000,0
2023-12-19,2021-11-04,CHUZA,Oriente,215190000,193200000,203300000,0
2023-12-19,2021-11-04,PORCE2,Antioquia,88820000,68612000,108812000,3240000
2024-07-24,2024-07-23,ALTOANCH,Valle,32060000,2240000,8560000,0
2024-07-24,2024-07-23,ITUANGO,Antioquia,522000000,102646000,1401646000,13285728
2024-07-24,2024-07-23,MIEL1,Caldas,427530000,309000000,355280000,0
2024-07-24,2024-07-23,PORCE3,Antioquia,131300000,55555000,85025000,0
2024-07-24,2024-07-23,PUNCHINA,Antioquia,43920000,22500000,36420000,0
2024-07-24,2024-07-23,BETANIA,Centro,736350000,486994000,942494000,0
2024-07-24,2024-07-23,URRA1,Caribe,1213370000,1016050000,1370060000,0
2024-07-24,2024-07-23,SANLOREN,Antioquia,161510000,165800000,182660000,2795750
2024-07-24,2024-07-23,AGREGADO_SIN,Colombia,13762860000,8881904000,13131084000,32013552
2024-07-24,2024-07-23,CALIMA1,Valle,424940000,191920000,296280000,0
2024-07-24,2024-07-23,SALVAJIN,Valle,715770000,559710000,651160000,0
2024-07-24,2024-07-23,ESMERALD,Oriente,582920000,547133000,567843000,15930000
2024-07-24,2024-07-23,SOGAMOSO,Centro,2694230000,2153480000,2718110000,0
2024-07-24,2024-07-23,CHUZA,Oriente,218110000,91378000,101698000,0
2024-07-24,2024-07-23,RIOGRAN2,Antioquia,138780000,137778000,185708000,2074
2024-07-24,2024-07-23,PENOL,Antioquia,1042180000,487182000,565022000,0
2024-07-24,2024-07-23,TRONERAS,Antioquia,19200000,14390000,22840000,0
2024-07-24,2024-07-23,MUNA,Centro,12330000,7991000,8071000,0
2024-07-24,2024-07-23,AGREGADO_BOGOTA,Centro,896490000,501077000,501077000,0
2024-07-24,2024-07-23,ELQUIMBO,Centro,2295040000,1349461000,1814281000,0
2024-07-24,2024-07-23,PORCE2,Antioquia,85880000,36605000,75395000,0
2024-07-24,2024-07-23,GUAVIO,Oriente,529770000,363696000,606456000,0
2024-07-24,2024-07-23,PRADO,Centro,654040000,257870000,588660000,0
2024-07-24,2024-07-23,PLAYAS,Antioquia,48020000,21448000,41018000,0
2024-07-24,2024-07-23,MIRAFLOR,Antioquia,137120000,0,5320000,0
2023-12-19,2020-07-21,GUAVIO,Oriente,764340000,566509000,584219000,0
2023-12-19,2020-07-21,BETANIA,Centro,736350000,580416000,1035916000,0
2023-12-19,2020-07-21,ELQUIMBO,Centro,2360260000,1531561000,1977001000,0
2023-12-19,2020-07-21,MIRAFLOR,Antioquia,96580000,23747000,29387000,0
2023-12-19,2020-07-21,PORCE2,Antioquia,88820000,45241000,85441000,0
2023-12-19,2020-07-21,PRADO,Centro,427220000,321370000,652160000,0
2023-12-19,2020-07-21,PLAYAS,Antioquia,49160000,33200000,53130000,0
2023-12-19,2020-07-21,CHUZA,Oriente,215190000,158753000,168853000,0
2023-12-19,2020-07-21,PENOL,Antioquia,1044020000,602648000,680478000,0
2023-12-19,2020-07-21,AGREGADO_BOGOTA,Centro,825890000,327763000,327763000,0
2023-12-19,2020-07-21,ALTOANCH,Valle,31780000,6750000,13470000,0
2023-12-19,2020-07-21,AGREGADO_SIN,Colombia,13294080000,8412269000,11143289000,0
2023-12-19,2020-07-21,SANLOREN,Antioquia,161860000,129400000,146600000,0
2023-12-19,2020-07-21,ESMERALD,Oriente,582920000,339140000,359850000,0
2023-12-19,2020-07-21,MIEL1,Caldas,427530000,253030000,299310000,0
2023-12-19,2020-07-21,TRONERAS,Antioquia,21900000,11974000,20614000,0
2023-12-19,2020-07-21,CALIMA1,Valle,424660000,238270000,343790000,0
2023-12-19,2020-07-21,RIOGRAN2,Antioquia,138780000,64785000,112715000,0
2023-12-19,2020-07-21,SOGAMOSO,Centro,2756310000,1693200000,2274790000,0
2023-12-19,2020-07-21,PUNCHINA,Antioquia,43920000,7290000,21210000,0
2023-12-19,2020-07-21,URRA1,Caribe,1237910000,812700000,1168910000,0
2023-12-19,2020-07-21,MUNA,Centro,12640000,6100000,6150000,0
2023-12-19,2020-07-21,PORCE3,Antioquia,131300000,62292000,91762000,0
2023-12-19,2020-07-21,SALVAJIN,Valle,714740000,596130000,689770000,0
2026-04-30,2025-12-20,CHUZA,Oriente,218110000,174640000,184960000,0
2026-04-30,2025-12-20,SOGAMOSO,Centro,2650650000,2557000000,3112840000,0
2026-04-30,2025-12-20,PRADO,Centro,653070000,356540000,684360000,0
2026-04-30,2025-12-20,TRONERAS,Antioquia,19200000,9660000,18110000,0
2026-04-30,2025-12-20,ESMERALD,Oriente,460780000,374120000,441820000,0
2026-04-30,2025-12-20,BETANIA,Centro,723600000,572490000,1020680000,0
2026-04-30,2025-12-20,ALTOANCH,Valle,32060000,6490000,12810000,0
2026-04-30,2025-12-20,SALVAJIN,Valle,715770000,361590000,453040000,0
2026-04-30,2025-12-20,PORCE2,Antioquia,85880000,36710000,75500000,0
2026-04-30,2025-12-20,PUNCHINA,Antioquia,43960000,14550000,28530000,0
2026-04-30,2025-12-20,MUNA,Centro,12330000,6320000,6400000,0
2026-04-30,2025-12-20,PENOL,Antioquia,1042180000,1032110000,1109950000,0
2026-04-30,2025-12-20,ITUANGO,Antioquia,132000000,140520000,1439520000,1079570
2026-04-30,2025-12-20,GUAVIO,Oriente,529770000,491080000,733840000,0
2026-04-30,2025-12-20,MIRAFLOR,Antioquia,137120000,118390000,123710000,0
2026-04-30,2025-12-20,SANLOREN,Antioquia,161510000,150530000,167390000,0
2026-04-30,2025-12-20,CALIMA1,Valle,424940000,388580000,492940000,0
2026-04-30,2025-12-20,PORCE3,Antioquia,131830000,75130000,104580000,0
2026-04-30,2025-12-20,MIEL1,Caldas,441790000,398570000,446580000,0
2026-04-30,2025-12-20,URRA1,Caribe,1213370000,1111980000,1465990000,0
2026-04-30,2025-12-20,RIOGRAN2,Antioquia,137620000,135180000,182820000,0
2026-04-30,2025-12-20,ELQUIMBO,Centro,2295040000,1970460000,2435280000,0
2026-04-30,2025-12-20,PLAYAS,Antioquia,48020000,51730000,71300000,1671410
2026-04-30,2025-12-20,AGREGADO,Centro,896490000,559960000,559960000,0
2023-12-19,2020-11-21,PORCE3,Antioquia,131300000,85404000,114874000,0
2023-12-19,2020-11-21,CHUZA,Oriente,215190000,213206000,223306000,0
2023-12-19,2020-11-21,PORCE2,Antioquia,88820000,65650000,105850000,0
2023-12-19,2020-11-21,MIEL1,Caldas,427530000,393650000,439930000,0
2023-12-19,2020-11-21,TRONERAS,Antioquia,21900000,19224000,27864000,0
2023-12-19,2020-11-21,ESMERALD,Oriente,582920000,496076000,516786000,0
2023-12-19,2020-11-21,PENOL,Antioquia,1044020000,1014774000,1092604000,0
2023-12-19,2020-11-21,URRA1,Caribe,1237910000,1060330000,1416540000,0
2023-12-19,2020-11-21,SANLOREN,Antioquia,161860000,147300000,164500000,0
2023-12-19,2020-11-21,SALVAJIN,Valle,714740000,99600000,193240000,0
2023-12-19,2020-11-21,ALTOANCH,Valle,31780000,2850000,9570000,0
2023-12-19,2020-11-21,CALIMA1,Valle,424660000,216610000,322130000,0
2023-12-19,2020-11-21,MUNA,Centro,12640000,11890000,11940000,0
2023-12-19,2020-11-21,BETANIA,Centro,736350000,600487000,1055987000,0
2023-12-19,2020-11-21,GUAVIO,Oriente,764340000,618140000,635850000,0
2023-12-19,2020-11-21,SOGAMOSO,Centro,2756310000,2710980000,3292570000,42337908
2023-12-19,2020-11-21,RIOGRAN2,Antioquia,138780000,141529000,189459000,761011
2023-12-19,2020-11-21,PLAYAS,Antioquia,49160000,50830000,70760000,170467
2023-12-19,2020-11-21,ELQUIMBO,Centro,2360260000,1266030000,1711470000,0
2023-12-19,2020-11-21,PUNCHINA,Antioquia,43920000,36430000,50350000,0
2023-12-19,2020-11-21,AGREGADO_BOGOTA,Centro,825890000,331711000,331711000,0
2023-12-19,2020-11-21,MIRAFLOR,Antioquia,96580000,69824000,75464000,0
2023-12-19,2020-11-21,AGREGADO_SIN,Colombia,13294080000,9945465000,12676485000,43269386
2023-12-19,2020-11-21,PRADO,Centro,427220000,292940000,623730000,0
2023-12-19,2021-05-18,PLAYAS,Antioquia,49160000,48835000,68765000,0
2023-12-19,2021-05-18,ELQUIMBO,Centro,2360260000,2258364000,2703804000,0
2023-12-19,2021-05-18,CHUZA,Oriente,215190000,144743000,154843000,0
2023-12-19,2021-05-18,PENOL,Antioquia,1044020000,1065353000,1143183000,2163802
2023-12-19,2021-05-18,MIRAFLOR,Antioquia,96580000,92030000,97670000,0
2023-12-19,2021-05-18,PUNCHINA,Antioquia,43920000,35240000,49160000,0
2023-12-19,2021-05-18,PORCE2,Antioquia,88820000,72430000,112630000,12592282
2023-12-19,2021-05-18,SALVAJIN,Valle,714740000,505300000,598940000,0
2023-12-19,2021-05-18,GUAVIO,Oriente,764340000,643120000,660830000,0
2023-12-19,2021-05-18,AGREGADO_SIN,Colombia,13232000000,10657787000,13371847000,22262170
2023-12-19,2021-05-18,BETANIA,Centro,736350000,513951000,969451000,0
2023-12-19,2021-05-18,PRADO,Centro,427220000,399310000,730100000,0
2023-12-19,2021-05-18,MIEL1,Caldas,427530000,348020000,394300000,0
2023-12-19,2021-05-18,CALIMA1,Valle,424660000,350240000,455760000,0
2023-12-19,2021-05-18,ESMERALD,Oriente,582920000,332922000,353632000,0
2023-12-19,2021-05-18,AGREGADO_BOGOTA,Centro,825890000,327883000,327883000,0
2023-12-19,2021-05-18,MUNA,Centro,12640000,12020000,12070000,0
