ONI,PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,Precipitacion_mm,Radiacion_Solar,irca,Humedad_Relativa,Temp_Min_C,Mes,Velocidad_Viento,VolumenUtilDiarioMasa
0.48049281314168374,0.0,-0.008510638297872328,-0.8777506112469421,-0.5625,-0.16475644699140268,0.18698673404927352,-0.6363636363636364,0.8888888888888891,
0.6858316221765913,0.0,0.6004728132387708,-1.4352078239608774,-0.5625,0.554441260744986,-0.012634238787112803,-0.45454545454545453,1.1944444444444444,
0.8583162217659137,0.0,0.06524822695035475,-0.9266503667481644,-0.5625,0.49856733524355534,-0.2804801010739101,-0.2727272727272727,1.0277777777777775,
1.0225872689938398,0.0,0.628841607565012,-1.6405867970660117,-0.5625,0.6676217765042992,-0.47504737839545125,-0.09090909090909091,2.2500000000000004,
1.24435318275154,0.0,0.5059101654846336,-0.8092909535452304,-0.5625,0.36532951289398424,-0.6468730259001895,0.09090909090909091,1.7499999999999998,
1.6303901437371662,0.0,-0.1635933806146571,-1.2689486552567213,-0.5625,0.35100286532951513,-0.20972836386607702,0.2727272727272727,1.7499999999999998,
1.8521560574948668,0.0,-0.3205673758865248,0.5599022004889986,-0.5625,-0.13467048710601476,-0.6620341124447248,0.45454545454545453,1.3333333333333333,
1.9917864476386038,0.0,0.044444444444444516,0.15403422982885134,-0.5625,-0.042979942693407276,-0.17182564750473772,0.6363636363636364,0.611111111111111,
2.2874743326488707,0.0,0.6061465721040192,-0.5452322738386287,-0.5625,0.5487106017191992,-0.14655716993051165,0.8181818181818182,0.05555555555555561,
2.279260780287474,0.0,-0.6912529550827424,-0.3936430317848397,-0.5625,0.24355300859599086,-0.5003158559696778,1.0,1.8055555555555554,
2.2546201232032854,0.0,-1.0676122931442082,1.6797066014669924,-0.6875,-0.6805157593123184,-0.22994314592545795,-1.0,-0.08333333333333341,
1.9753593429158112,0.0,-0.8141843971631207,-0.6528117359413185,-0.6875,-0.7148997134670476,-0.1945672773215412,-0.8181818181818182,1.3055555555555556,
1.4168377823408622,0.0,-0.11442080378250585,-0.638141809290952,-0.6875,-0.361031518624639,0.07580543272267862,-0.6363636363636364,0.6944444444444444,
0.8501026694045174,0.0,1.481796690307329,-1.342298288508555,-0.6875,0.4226361031518647,0.2425773847125712,-0.45454545454545453,-0.2500000000000002,
0.34907597535934287,0.0,0.7347517730496457,-0.9902200488997531,-0.6875,0.5787965616045851,-0.0025268477574225605,-0.2727272727272727,0.6944444444444444,
0.03696098562628337,0.0,0.13522458628841608,-0.9951100244498753,-0.6875,0.42406876790831033,-0.2880606443461782,-0.09090909090909091,1.222222222222222,
-0.3408624229979466,0.0,0.18250591016548465,-1.493887530562345,-0.6875,0.41690544412607583,-0.35628553379658867,0.09090909090909091,1.4166666666666667,
-0.42299794661190965,0.0,0.9919621749408986,-0.3349633251833723,-0.6875,0.2263610315186263,-0.5129500947567905,0.2727272727272727,1.4444444444444446,
-0.42299794661190965,0.0,0.3810874704491728,0.24205378973105163,-0.6875,0.14183381088825336,-0.45735944409349333,0.45454545454545453,0.6666666666666666,
-0.5544147843942504,0.0,0.44917257683215156,0.14914425427873007,-0.6875,0.3180515759312338,-0.22741629816803538,0.6363636363636364,-0.3055555555555555,
-0.5626283367556467,0.0,1.0619385342789602,-0.6283618581907069,-0.6875,0.530085959885389,-0.19709412507896376,0.8181818181818182,-0.7500000000000001,
-0.3162217659137577,0.0,0.025531914893617155,0.017114914425429666,-0.6875,0.5429799426934103,-0.26026531901452915,1.0,-0.027777777777777804,
-0.20123203285420943,0.0,-0.8501182033096927,-0.7799511002444967,-0.6875,0.3037249283667627,-0.555906506632975,-1.0,-0.05555555555555561,
0.06981519507186859,0.0,-0.7366430260047282,0.6479217603911989,-0.6875,-0.361031518624639,-0.10107391029690467,-0.8181818181818182,0.05555555555555561,
